03/09/2018,PoP-MA,PoP-CE,0,14409,312821470588235,90826,316323894621526,14440,14488,90631
03/09/2018,PoP-MA,PoP-DF,0,43033,431170373134328,43181,0.0229506575569369,43089,431175,43146
03/09/2018,PoP-MA,PoP-ES,0,71707,792394683098591,103883,546178368097815,72697,80131,86815
03/09/2018,PoP-MA,PoP-GO,0,47216,472781185185185,47339,0.0214384401478534,47250,47.28,47303
03/09/2018,PoP-MA,PoP-MG,0,53908,555641841155235,65480,351389901305431,53938,53970,59721
03/09/2018,PoP-MA,PoP-MS,0,71970,731932087912088,81508,204854940167249,72040,72122,76817
03/09/2018,PoP-MA,PoP-MT,0,62564,634965212765957,90423,376589449392942,62622,626635,62716
03/09/2018,PoP-MA,PoP-PA,0,10752,415330833333333,77091,329337865334279,10808,10899,77043
03/09/2018,PoP-MA,PoP-PB,0,24321,244033419117647,24455,0.0225865455201708,24373,24406,24432
03/09/2018,PoP-MA,PoP-PE,0,26844,269019148148148,26955,0.0174712765377251,26879,26902,26924
03/09/2018,PoP-MA,PoP-PI,0,26559,372257176870748,92883,173397068210556,26606,26677,47342
03/09/2018,PoP-MA,PoP-PR,0,60891,617755,62798,0.519652727887221,60962,618045,62642
03/09/2018,PoP-MA,PoP-RJ,0,61516,630969210526316,102646,253772791956511,61619,63491,63560
03/09/2018,PoP-MA,PoP-RN,0,21678,217613786764706,21839,0.0263400972611943,21731,21761,21794
03/09/2018,PoP-MA,PoP-RO,2,80295,108590143911439,158262,197094521993317,80418,111741,130712
03/09/2018,PoP-MA,PoP-RR,0,43397,672514401709402,98067,268582734842821,43416,438005,97686
03/09/2018,PoP-MA,PoP-RS,0,72382,773201192982457,86838,444629533873211,72670,75855,85992
03/09/2018,PoP-MA,PoP-SC,0,65389,72397089347079,170894,151335607578879,67080,68802,74368
03/09/2018,PoP-MA,PoP-SE,0,35388,731355384615385,83099,137536059397171,43154,79438,79472
03/09/2018,PoP-MA,PoP-SP,0,55961,570213827586207,103632,521474382074225,55997,560395,56152
03/09/2018,PoP-MA,PoP-TO,0,25784,408585770609319,62768,178057628861323,25837,25887,61928
03/09/2018,PoP-MG,PoP-AC,0,58478,892617634408602,138027,226644097989289,60477,85742,110964
03/09/2018,PoP-MG,PoP-AL,0,30178,330180379310345,36899,194056614699786,30261,33,35723
03/09/2018,PoP-MG,PoP-AM,0,62736,66821053030303,113677,121434041664612,62811,62863,88224
03/09/2018,PoP-MG,PoP-AP,0,68128,778871950207469,120493,126730088656025,68208,75079,81911
03/09/2018,PoP-MG,PoP-BA,0,20692,207617700348432,21078,0.0386517906116982,20731,20756,20787
03/09/2018,PoP-MG,PoP-CE,0,40245,59652309352518,120019,322161195561187,40295,403635,116500
03/09/2018,PoP-MG,PoP-DF,0,18131,23178357400722,69058,144051969785688,18177,18209,43589
03/09/2018,PoP-MG,PoP-ES,0,18078,289544051094891,37989,63532769168782,18183,280535,37911
03/09/2018,PoP-MG,PoP-GO,0,20930,268599197080292,73171,156187806431044,20950,20982,47114
03/09/2018,PoP-MG,PoP-MA,0,53888,55.7,65379,37398750764945,53917,53949,65234
03/09/2018,PoP-MG,PoP-MS,0,33724,439014545454546,47910,419857955984465,34694,45816,45876
03/09/2018,PoP-MG,PoP-MT,0,36261,376244316546762,47040,280636917953578,36345,363875,44322
03/09/2018,PoP-MG,PoP-PA,0,50567,601432059925094,102858,111697919174871,50683,64223,64364
03/09/2018,PoP-MG,PoP-PB,0,35873,473141915708812,50867,497501950688909,35942,50235,50277
